#,Rider,Points,Avg Score,Prize $,Outs,Rides,Ride %,tour,year
347,Au'vion Horton,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Jack Cleaver,0.0,0.0,0.0,8,0,0.0,challenger_series,2023
347,Lucas Dunand,0.0,0.0,0.0,6,0,0.0,challenger_series,2023
347,Paulo Roberto,0.0,0.0,0.0,6,0,0.0,challenger_series,2023
347,Jerrison Begay,0.0,0.0,0.0,5,0,0.0,challenger_series,2023
347,Toby Simpson,0.0,0.0,0.0,5,0,0.0,challenger_series,2023
347,Renato Melgar,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Treven Coonradt,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Lawayne Wickey,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Lijah Leather,0.0,0.0,0.0,7,0,0.0,challenger_series,2023
347,Taylor Holbert,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Rylee Ward,0.0,0.0,0.0,6,0,0.0,challenger_series,2023
347,Caleb Cantrell,0.0,0.0,0.0,6,0,0.0,challenger_series,2023
347,Jake Roddy,0.0,0.0,0.0,5,0,0.0,challenger_series,2023
347,Sean Lynch,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Dylan Rice,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Garfield Wilson,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Cody Wilson,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Nick Goncalves,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Brady Portenier,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Alex Cantoral,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Darcy McBean,0.0,0.0,0.0,5,0,0.0,challenger_series,2023
347,Jake Gowdy,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Diesel Andrus,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Logan Smith,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Brandon Roper,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Francisco Garcia Torres,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Rooster McKeeman,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Adauto Ribeiro,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Riley Shippy,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Lance Lara,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Tylah Wilson,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Chad Neufeld,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Clayton Sides,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Eric Herringer,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Rylan Stephens,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Jack Miller,0.0,0.0,1000.0,3,0,0.0,challenger_series,2023
347,Cody Armstrong,0.0,0.0,500.0,4,0,0.0,challenger_series,2023
347,Wyle Wells,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Sawyer Sibley,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Cavalry Norris,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Jhonatan Patrick Fagundas Nunes,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Jordan Lindley,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Joseph Phillips,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Jett Harkins,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Danny Melvin,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Troy Rose,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Diego Alves,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Melvin Esh,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Andy Cox,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Wyatt Bingham,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Joe Garcia,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,D'Angelo Gorduno,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Tel Trohkimainen,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Ben Wood,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Brenton Ross,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Colt Welsh,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Sergio Cantoral,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Matt Hollis,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Adam Belcher,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Dakota Alton,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Cody Goff,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,David Gibson,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Dacus Crain,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Beau Ary,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Carlos Henrique de Souza,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Fabio Junior Borges,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Joe McCrite,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Marlon Henrique,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Zander Kummer,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Mizraim Rodriguez,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Jalin Edmond,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Teshawn Griffith,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Cody Hazelton,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Marshall Adkins,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Cody Hooks,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Colton Schneiderman,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Tucker Johnson,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Cole Devlin,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Isaiah Ortiz,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Emiliano Brito,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Jace Trosclair,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Ricardo Rosa Vais,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Alan da Silva,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Carlos Mendes,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Everton de Oliveira,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Flávio Rocha,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Jean de Miranda,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Martin Jimenz,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Brody Hasenack,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Hunter Ruiz,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Rodrigo da Silva,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Jarred Burkybile,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Hunter Boydeston,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Rodrigo Palos,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Misael Lopez,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Roberto Carlos Nascimento Junior,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Paulo Augusto Lopez Azevedo,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Beau Tallis,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,AV Noel,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Noah Bryant,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Colby Edgar,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Adrian Cruz,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Josmar Aza,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Janslei de Souza,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Itamar Junior,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Taylor Allen,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Zac Shriver,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,David Heredia,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Bryar Young,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Sean Garner,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Bryson Denton,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Jack Watt,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Joel Kraut,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Zane Trotter,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Cameron Holley,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Wylee Hurst,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Blaine Wiggins,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Raudel Rodriguez,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Ricky Bernal,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Wengleiman Peres,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Felipe dos Santos,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Rui Lopes,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Michael Andrade,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,João Vitor da Costa,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Tanner Wentland,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Bayne Primeaux,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Josh Root,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Jamie Underwood,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Linden Raaen,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Tyler Pierre,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,James Mackie,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Sebastian Jones,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Arthur Peralta,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Renan Marques,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,João Victor de Araujo,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Thiago Rocha,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Giovanne Callegari,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Willian da Silva,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Caique Mendonça,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Joshua Spears,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Raliston Dias,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Anthony Akery,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Denver Leitch,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Collin Craig,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Elmer Gutierrez,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Roman Petersheim,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Noah Jeffers,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Khevain Lee Rorigues Nobriga,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Gavan Hauck,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Toby Deudney,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Ashten Hawtin,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Brody Nelson,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Scott Wells,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Sam Southern,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Arthur Garcia,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Euler Pacelli,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Avean Young,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Brayden Ritter,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Kyle Brown,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Eduardo Leonardo,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Alison Aguiar,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Tyreese Tyndall,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,John Jackson,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Dason Janes,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Maurice Tsosie,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,JB Colorado,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Chase Gallego,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Jesse Andis,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Bryson Cunningham,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Tiago Almeida,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Raymon Lewis,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Sam Williams,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Alessandro Machado,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Cristhian Felipe Pereira Maia,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Edgardo Torres-Guerrero,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Jacob Buckler,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Kolt Forinash,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Arnail Woodman,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Caden Fitzpatrick,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Leandro Aparecido da Silva,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Blaine Dever,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Bruno de Souza,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Vinicius da Silva,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Hunter McCarroll,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Leonardo Henrique dos Santos,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Danilo Oliveira,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Flavio Moraes,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Hudson dos Santos,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Helio Bento,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Levi Boyd,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Edilson Dias,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Tiago Santos,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Rafael da Silva,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Kyler McDonald,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Mon Gilder,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Jared Lawson,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Braden Markell,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Darcy Harrison,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Michel Saenz,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Edson Augusto da Silva,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Josh Alexander,0.0,0.0,0.0,4,0,0.0,challenger_series,2023
347,Nick Fowler,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Adam Duhaime,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Tyler Villarreal,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Joe Robinson,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Lachlan Burgess,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Dimas Polanco,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Rider Unavailable,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Patrick Hart,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Trinity Bear,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Bryan Titman,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Tyler Kippes,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Eric Edelman,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Tristan Bush,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Charles Mangold III,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Rogério Aragão,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Wyatt Betony,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Danilo da Silva,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Hector Lerma,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Tyler Ewart,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Guthrie Murray,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Rylan Wright,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Gerardo Ramirez,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Bailey Woodard,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Jimmy Tubbs,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Riley Barg,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Wesley Pearson,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Dalton McCaslin,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Markus Mamalis,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Igor Cavechioli,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Dylan Tuff,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Austin Noriega,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Ethan Wilson,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Cordell Smith,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Cody Rustin,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Ryan Kornegay,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Jerald Reynolds,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Tyler Congleton,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Dakota Slade,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Walker Dionisio Oliveira,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Donnie Rutherfurd,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Silveira Moreira,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Shane Eads,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Cain Smith,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Kyle Gardner,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Flavilson Roberto da Silva,0.0,0.0,0.0,3,0,0.0,challenger_series,2023
347,Romildo Rodrigues,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Jon Bradney,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Ralph Benson Jr,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Zach Miles,0.0,0.0,0.0,2,0,0.0,challenger_series,2023
347,Trey Holston,0.0,0.0,1000.0,2,0,0.0,challenger_series,2023
347,Justin Willis,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
347,Lucas Teixeira,0.0,0.0,0.0,1,0,0.0,challenger_series,2023
1,Macaulie Leather,,83.82,171808.0,65,37,56.92,pbr_australia,2023
2,Aaron Kleier,746.16,84.55,84048.0,55,29,52.73,pbr_australia,2023
3,Sam Woodall,556.49,85.73,55434.0,44,20,45.45,pbr_australia,2023
4,Kurt Shephard,534.0,82.61,40735.0,46,22,47.83,pbr_australia,2023
5,Cody Heffernan,467.0,85.19,40939.0,36,18,50.0,pbr_australia,2023
6,Lachlan Richardson,447.83,82.55,39764.0,46,20,43.48,pbr_australia,2023
7,Brady Fielder,391.83,84.16,37598.0,17,8,47.06,pbr_australia,2023
8,Donnie Rutherfurd,366.0,85.7,39450.0,11,5,45.45,pbr_australia,2023
9,Kelsey Pavlou,288.83,82.7,27250.0,44,15,34.09,pbr_australia,2023
10,Mitchel Paton,252.0,82.65,14185.0,29,10,34.48,pbr_australia,2023
11,Jake Curr,249.0,83.08,15486.0,27,12,44.44,pbr_australia,2023
12,Zane Hall,209.5,81.38,12645.0,48,14,29.17,pbr_australia,2023
13,Jackson Gray,207.83,81.3,17929.0,33,10,30.3,pbr_australia,2023
14,Bryn Francis,188.5,82.61,9390.0,41,9,21.95,pbr_australia,2023
15,Kyle Hall,169.0,82.5,8285.0,31,7,22.58,pbr_australia,2023
16,Bruno Roberto,168.5,83.97,10365.0,26,9,34.62,pbr_australia,2023
17,Clint Glass,168.16,81.36,9553.0,12,7,58.33,pbr_australia,2023
18,Caiden Sandilands,152.0,84.61,10001.0,21,7,33.33,pbr_australia,2023
19,James Stockdale,136.0,81.5,9643.0,32,8,25.0,pbr_australia,2023
20,JC Davis,127.5,82.04,5147.0,15,6,40.0,pbr_australia,2023
21,Romario Leite,125.0,82.22,7606.0,27,9,33.33,pbr_australia,2023
22,Fraser Babbington,124.5,83.08,7937.0,21,6,28.57,pbr_australia,2023
23,Trefor Sproule,107.0,81.0,7320.0,20,5,25.0,pbr_australia,2023
24,Qynn Andersen,96.0,84.38,5900.0,5,2,40.0,pbr_australia,2023
25,Rylee Ward,88.0,84.0,7945.0,20,2,10.0,pbr_australia,2023
26,Lane Mellers,78.5,80.42,6136.0,28,6,21.43,pbr_australia,2023
27,Will Purcell,55.0,84.0,2610.0,8,2,25.0,pbr_australia,2023
27,Tyson Smith,55.0,81.25,2575.0,24,2,8.33,pbr_australia,2023
29,Jack Keats,51.5,79.25,3237.0,35,4,11.43,pbr_australia,2023
30,Darcy McBean,44.66,81.5,1755.0,14,3,21.43,pbr_australia,2023
31,Philippi Braga,41.0,82.33,2560.0,22,3,13.64,pbr_australia,2023
32,Thomas Hudson,38.0,84.0,2490.0,16,1,6.25,pbr_australia,2023
33,Beau Willis,33.0,83.17,1305.0,22,3,13.64,pbr_australia,2023
34,Toby Collins,30.0,82.5,1410.0,7,1,14.29,pbr_australia,2023
35,Clay Hall,26.5,76.5,338.0,10,3,30.0,pbr_australia,2023
36,Riley Eade,24.5,79.5,480.0,14,3,21.43,pbr_australia,2023
37,Jackson Field,22.5,75.67,105.0,41,3,7.32,pbr_australia,2023
38,Dan Ruhland,18.33,81.0,750.0,27,1,3.7,pbr_australia,2023
39,Toby Leake,17.0,81.5,175.0,12,1,8.33,pbr_australia,2023
40,Troy Wilkinson,12.5,82.5,875.0,9,1,11.11,pbr_australia,2023
41,Brody Woodard,11.5,84.5,690.0,16,1,6.25,pbr_australia,2023
41,Oscar Leake,11.5,82.5,525.0,4,1,25.0,pbr_australia,2023
43,Lachlan Burgess,11.0,77.5,0.0,19,1,5.26,pbr_australia,2023
44,Italo Aguilar,10.0,77.0,0.0,13,2,15.38,pbr_australia,2023
45,Darryl McPherson,9.0,78.5,0.0,14,1,7.14,pbr_australia,2023
45,Isaac Leclair,9.0,79.5,0.0,7,1,14.29,pbr_australia,2023
47,Braith Nock,0.0,0.0,0.0,1,0,0.0,pbr_australia,2023
47,Lachlan Slade,0.0,0.0,0.0,11,0,0.0,pbr_australia,2023
47,Michael Smith,0.0,0.0,0.0,5,0,0.0,pbr_australia,2023
47,Brumby Brandenburg,0.0,0.0,0.0,25,0,0.0,pbr_australia,2023
47,Ben Moran,0.0,0.0,0.0,8,0,0.0,pbr_australia,2023
47,Bailey Woodard,0.0,0.0,0.0,2,0,0.0,pbr_australia,2023
47,Jono Couling,0.0,0.0,0.0,26,0,0.0,pbr_australia,2023
47,Chris Borghero,0.0,0.0,0.0,5,0,0.0,pbr_australia,2023
47,Bradley Wheeler,0.0,0.0,0.0,3,0,0.0,pbr_australia,2023
47,Wyatt Milgate,0.0,0.0,0.0,1,0,0.0,pbr_australia,2023
47,Joe Down,0.0,0.0,0.0,17,0,0.0,pbr_australia,2023
47,Tylah Wilson,0.0,0.0,0.0,2,0,0.0,pbr_australia,2023
47,Cameron Southern,0.0,0.0,0.0,3,0,0.0,pbr_australia,2023
47,JN Bennett,0.0,0.0,0.0,1,0,0.0,pbr_australia,2023
47,Toby Hale,0.0,0.0,0.0,2,0,0.0,pbr_australia,2023
47,Joey Buckingham,0.0,0.0,0.0,2,0,0.0,pbr_australia,2023
47,Jackson Adams,0.0,77.0,908.0,1,1,100.0,pbr_australia,2023
47,Bailee Selten,0.0,72.0,743.0,1,1,100.0,pbr_australia,2023
47,Matt Hollis,0.0,0.0,0.0,13,0,0.0,pbr_australia,2023
47,Jake Bowen,0.0,0.0,0.0,11,0,0.0,pbr_australia,2023
47,Leith Malone,0.0,0.0,0.0,10,0,0.0,pbr_australia,2023
47,Jack Cleaver,0.0,0.0,0.0,8,0,0.0,pbr_australia,2023
47,Lijah Leather,0.0,0.0,0.0,7,0,0.0,pbr_australia,2023
47,Josh Birks,0.0,0.0,0.0,5,0,0.0,pbr_australia,2023
47,Josh Alexander,0.0,0.0,0.0,6,0,0.0,pbr_australia,2023
47,Cody Williams,0.0,0.0,0.0,5,0,0.0,pbr_australia,2023
47,Patrick Hart,0.0,0.0,0.0,2,0,0.0,pbr_australia,2023
47,Thomas Everson,0.0,0.0,0.0,4,0,0.0,pbr_australia,2023
47,Robbie Lynch,0.0,0.0,0.0,3,0,0.0,pbr_australia,2023
47,Ben Bode,0.0,0.0,0.0,3,0,0.0,pbr_australia,2023
47,Roy Hester,0.0,0.0,0.0,3,0,0.0,pbr_australia,2023
47,Darcy Harrison,0.0,0.0,0.0,4,0,0.0,pbr_australia,2023
47,Danny Worth,0.0,0.0,0.0,1,0,0.0,pbr_australia,2023
47,Jack Watt,0.0,0.0,0.0,2,0,0.0,pbr_australia,2023
47,Joel Kraut,0.0,0.0,0.0,2,0,0.0,pbr_australia,2023
47,Zane Trotter,0.0,0.0,0.0,2,0,0.0,pbr_australia,2023
47,Cameron Holley,0.0,0.0,0.0,2,0,0.0,pbr_australia,2023
47,William Dougan,0.0,0.0,0.0,1,0,0.0,pbr_australia,2023
47,James Fels,0.0,0.0,0.0,2,0,0.0,pbr_australia,2023
1,Jean Fernandes Pereira,806.75,82.89,179683.0,76,51,67.11,pbr_brazil,2023
2,João Lucas Campos,776.33,84.67,94964.0,69,49,71.01,pbr_brazil,2023
3,Gabriel Morais,656.0,84.4,58466.0,78,40,51.28,pbr_brazil,2023
4,Adilson Junior,655.5,83.05,44378.0,78,38,48.72,pbr_brazil,2023
5,Maciel Santana,592.66,81.92,52089.0,81,39,48.15,pbr_brazil,2023
6,Felipe Furlan,563.5,82.32,56030.0,64,42,65.63,pbr_brazil,2023
7,Sandro Batista,534.5,85.85,203490.0,22,18,81.82,pbr_brazil,2023
8,Eric Henrique Domingos,529.5,84.65,45718.0,27,20,74.07,pbr_brazil,2023
